source,reference,title,source_folder,object_key,mp3_url,transcript_url,bytes
PRA,AZ0260,Mario Savio - March 1979,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/AZ0260_Mario Savio - March 1979.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/AZ0260_Mario%20Savio%20-%20March%201979.mp3,,20310491
PRA,AZ0936,June Jordan - March 1991,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/AZ0936_June Jordan - March 1991.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/AZ0936_June%20Jordan%20-%20March%201991.mp3,,7331291
PRA,AZ1011,Gore Vidal - 14 Feb 1994,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/AZ1011_Gore Vidal - 14 Feb 1994.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/AZ1011_Gore%20Vidal%20-%2014%20Feb%201994.mp3,,30888229
PRA,BB0958,H_Dylan Thomas - 7 May 1953,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/BB0958H_Dylan Thomas - 7 May 1953.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/BB0958H_Dylan%20Thomas%20-%207%20May%201953.mp3,,9587931
PRA,BB1332,Norman Mailer - 21 May 1965,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/BB1332_Norman Mailer - 21 May 1965.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/BB1332_Norman%20Mailer%20-%2021%20May%201965.mp3,,21870080
PRA,BB1530,Jessica Mitford - 30 June 1960,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/BB1530_Jessica Mitford - 30 June 1960.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/BB1530_Jessica%20Mitford%20-%2030%20June%201960.mp3,,13886171
PRA,BB1708,B_Stokely Carmichael - Feb 1968,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/BB1708B_Stokely Carmichael - Feb 1968.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/BB1708B_Stokely%20Carmichael%20-%20Feb%201968.mp3,,25769691
PRA,BB2358,Cesar Chavez - 15 Jan 1966,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/BB2358_Cesar Chavez - 15 Jan 1966.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/BB2358_Cesar%20Chavez%20-%2015%20Jan%201966.mp3,,12808960
PRA,KZ1930,Molly Ivins - Aug 1992,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/KZ1930_Molly Ivins - Aug 1992.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/KZ1930_Molly%20Ivins%20-%20Aug%201992.mp3,,22739749
PRA,KZ2965,Edward Said - 20 Feb 2003,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/KZ2965_Edward Said - 20 Feb 2003.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/KZ2965_Edward%20Said%20-%2020%20Feb%202003.mp3,,28339200
PRA,PZ0300_10,Angela Davis - 1997,PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0793 Campus Campaign Volume II/PZ0793_09 Part 9_Great Voices/PZ0300_10_Angela Davis - 1997.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0793%20Campus%20Campaign%20Volume%20II/PZ0793_09%20Part%209_Great%20Voices/PZ0300_10_Angela%20Davis%20-%201997.mp3,,24008960
PRA,,1 BB0381 Howard Zinn Southern Influence in National Politices 1963,PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection/1 BB0381 Howard Zinn Southern Influence in National Politices 1963.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0805%20Howard%20Zinn%20Collection/1%20BB0381%20Howard%20Zinn%20Southern%20Influence%20in%20National%20Politices%201963.mp3,,81270613
PRA,,2 SZ0639 Second Thoughts On First Amendment,PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection/2 SZ0639 Second Thoughts On First Amendment.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0805%20Howard%20Zinn%20Collection/2%20SZ0639%20Second%20Thoughts%20On%20First%20Amendment.mp3,,58925257
PRA,,3 SZ0791 Just vs Unjust Wars - 1991,PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection/3 SZ0791 Just vs Unjust Wars - 1991.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0805%20Howard%20Zinn%20Collection/3%20SZ0791%20Just%20vs%20Unjust%20Wars%20-%201991.mp3,,41196248
PRA,,4 AZ1001 Howard Zinn Virtual Optimism,PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection/4 AZ1001 Howard Zinn Virtual Optimism.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0805%20Howard%20Zinn%20Collection/4%20AZ1001%20Howard%20Zinn%20Virtual%20Optimism.mp3,,59746119
PRA,,5 PZ0352 Howard Zinn Rethinking Columbus,PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection/5 PZ0352 Howard Zinn Rethinking Columbus.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0805%20Howard%20Zinn%20Collection/5%20PZ0352%20Howard%20Zinn%20Rethinking%20Columbus.mp3,,97413858
PRA,,6 PZ0517.152a  A Peoples History of the United States,PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection/6 PZ0517.152a  A Peoples History of the United States.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0805%20Howard%20Zinn%20Collection/6%20PZ0517.152a%20%20A%20Peoples%20History%20of%20the%20United%20States.mp3,,56555522
PRA,,7 KZ3376a Voices Of A Peoples History of the Untied States,PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection/7 KZ3376a Voices Of A Peoples History of the Untied States.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0805%20Howard%20Zinn%20Collection/7%20KZ3376a%20Voices%20Of%20A%20Peoples%20History%20of%20the%20Untied%20States.mp3,,113426914
PRA,,8 KZ3376b Voices Of A Peoples History of the United States,PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0805 Howard Zinn Collection/8 KZ3376b Voices Of A Peoples History of the United States.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0805%20Howard%20Zinn%20Collection/8%20KZ3376b%20Voices%20Of%20A%20Peoples%20History%20of%20the%20United%20States.mp3,,103527133
PRA,BB0527_01,Intro to Way Beyond the West,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0527_01 Intro to Way Beyond the West.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0527_01%20Intro%20to%20Way%20Beyond%20the%20West.mp3,,28484754
PRA,BB0527_02,Insight and Ecstasy,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0527_02 Insight and Ecstasy.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0527_02%20Insight%20and%20Ecstasy.mp3,,25933113
PRA,BB0527_03,Observations on the Beat Way of Life,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0527_03 Observations on the Beat Way of Life.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0527_03%20Observations%20on%20the%20Beat%20Way%20of%20Life.mp3,,27805153
PRA,BB0527_04,Consciousness and Concentration,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0527_04 Consciousness and Concentration.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0527_04%20Consciousness%20and%20Concentration.mp3,,29709375
PRA,BB0527_05,The Art of Psychoanalysis Part 1,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0527_05 The Art of Psychoanalysis Part 1.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0527_05%20The%20Art%20of%20Psychoanalysis%20Part%201.mp3,,29590674
PRA,BB0527_06,The Art of Psychoanalysis Part 2,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0527_06 The Art of Psychoanalysis Part 2.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0527_06%20The%20Art%20of%20Psychoanalysis%20Part%202.mp3,,26941649
PRA,BB0527_07,The Art of Psychoanalysis Part 3,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0527_07 The Art of Psychoanalysis Part 3.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0527_07%20The%20Art%20of%20Psychoanalysis%20Part%203.mp3,,27565244
PRA,BB0527_08,Bang or Whimper,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0527_08 Bang or Whimper.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0527_08%20Bang%20or%20Whimper.mp3,,27707768
PRA,BB0527_09,Bang or Whimper Sequel,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0527_09 Bang or Whimper Sequel.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0527_09%20Bang%20or%20Whimper%20Sequel.mp3,,26871014
PRA,BB0528_01,The Future of Christian Philosophy IV,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_01 The Future of Christian Philosophy IV.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_01%20The%20Future%20of%20Christian%20Philosophy%20IV.mp3,,23473424
PRA,BB0528_02,The Future of Christian Philosophy V,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_02 The Future of Christian Philosophy V.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_02%20The%20Future%20of%20Christian%20Philosophy%20V.mp3,,28947017
PRA,BB0528_03,The Future of Christian Philosophy VI,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_03 The Future of Christian Philosophy VI.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_03%20The%20Future%20of%20Christian%20Philosophy%20VI.mp3,,27490011
PRA,BB0528_04,Eastern Orthodox Spirittuality,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_04 Eastern Orthodox Spirittuality.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_04%20Eastern%20Orthodox%20Spirittuality.mp3,,27375491
PRA,BB0528_05,Return to the Forest,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_05 Return to the Forest.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_05%20Return%20to%20the%20Forest.mp3,,27405584
PRA,BB0528_06,Spiritual Odyssey of Aldous Huxley,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_06 Spiritual Odyssey of Aldous Huxley.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_06%20Spiritual%20Odyssey%20of%20Aldous%20Huxley.mp3,,20836101
PRA,BB0528_07,The Task of the Prophet,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_07 The Task of the Prophet.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_07%20The%20Task%20of%20the%20Prophet.mp3,,27911314
PRA,BB0528_08,Interview with Dr Chang Chang-Yuan,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_08 Interview with Dr Chang Chang-Yuan.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_08%20Interview%20with%20Dr%20Chang%20Chang-Yuan.mp3,,31744836
PRA,BB0528_09,The Work of Sokei Ah-Sasaki,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_09 The Work of Sokei Ah-Sasaki.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_09%20The%20Work%20of%20Sokei%20Ah-Sasaki.mp3,,29594436
PRA,BB0528_10,Fundamentals of Eastern Philosophy,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_10 Fundamentals of Eastern Philosophy.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_10%20Fundamentals%20of%20Eastern%20Philosophy.mp3,,27807242
PRA,BB0528_11,Fundamentals of Buddhism,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_11 Fundamentals of Buddhism.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_11%20Fundamentals%20of%20Buddhism.mp3,,28769384
PRA,BB0528_12,Discussion of Buddhist Mysticism,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_01 Alan Watts/BB0528_12 Discussion of Buddhist Mysticism.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_01%20Alan%20Watts/BB0528_12%20Discussion%20of%20Buddhist%20Mysticism.mp3,,29433940
PRA,BB0528_13,Paul Tillich On The Eternal Now,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_02 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_02 Alan Watts/BB0528_13 Paul Tillich On The Eternal Now.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_02%20Alan%20Watts/BB0528_13%20Paul%20Tillich%20On%20The%20Eternal%20Now.mp3,,26384509
PRA,BB0528_14,Truth and Relativity,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_02 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_02 Alan Watts/BB0528_14 Truth and Relativity.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_02%20Alan%20Watts/BB0528_14%20Truth%20and%20Relativity.mp3,,22384640
PRA,BB0528_15,"The Bhagavad-Gita, The Song of the Lord",PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_02 Alan Watts,"Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_02 Alan Watts/BB0528_15 The Bhagavad-Gita, The Song of the Lord.mp3",https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_02%20Alan%20Watts/BB0528_15%20The%20Bhagavad-Gita%2C%20The%20Song%20of%20the%20Lord.mp3,,25286113
PRA,BB0528_16,The Useless In Art,PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_02 Alan Watts,Flash Drive (64gb)/PZ1002 Voices that Change the World/PZ0823 Alan Watts Collection/PZ0823_02 Alan Watts/BB0528_16 The Useless In Art.mp3,https://cca8f82c735fceb4591b92937d3fcb31.r2.cloudflarestorage.com/pra/Flash%20Drive%20%2864gb%29/PZ1002%20Voices%20that%20Change%20the%20World/PZ0823%20Alan%20Watts%20Collection/PZ0823_02%20Alan%20Watts/BB0528_16%20The%20Useless%20In%20Art.mp3,,26903615
